"playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"smithke04",2017,1,"CHA","AL",87,276,23,78,17,0,4,30,0,0,9,46,0,3,2,3,9
"smithma05",2017,1,"TBA","AL",81,256,33,69,8,4,2,12,16,5,23,62,0,0,2,1,2
"smithse01",2017,1,"BAL","AL",111,330,50,85,19,0,13,32,2,0,36,79,3,6,0,1,7
"smoakju01",2017,1,"TOR","AL",158,560,85,151,29,1,38,90,0,1,73,128,3,2,0,2,17
"sogarer01",2017,1,"MIL","NL",94,249,37,68,15,1,3,18,3,3,45,37,2,4,1,0,7
"solarya01",2017,1,"SDN","NL",128,466,49,119,21,0,18,64,3,0,37,61,4,5,0,4,18
"souzast01",2017,1,"TBA","AL",148,523,78,125,21,2,30,78,16,4,84,179,2,7,2,1,9
"spande01",2017,1,"SFN","NL",129,497,73,135,31,5,12,43,12,7,40,69,0,3,1,1,11
"spangco01",2017,1,"SDN","NL",129,444,57,117,18,2,13,46,11,3,34,128,1,5,2,1,2
"springe01",2017,1,"HOU","AL",140,548,112,155,29,0,34,85,5,7,64,111,1,11,0,4,11
"stantmi03",2017,1,"MIA","NL",159,597,123,168,32,0,59,132,2,2,85,163,13,7,0,3,13
"storytr01",2017,1,"COL","NL",145,503,68,120,32,3,24,82,7,2,49,191,4,2,0,1,12
"suareeu01",2017,1,"CIN","NL",156,534,87,139,25,2,26,82,4,5,84,147,1,9,0,5,16
"sucreje01",2017,1,"TBA","AL",63,176,20,45,6,0,7,29,2,0,7,35,0,3,2,4,6
"suzukic01",2017,1,"MIA","NL",136,196,19,50,6,0,3,20,1,1,17,35,1,1,1,0,2
"suzukku01",2017,1,"ATL","NL",81,276,38,78,13,0,19,50,0,0,17,39,2,13,1,2,5
"swansda01",2017,1,"ATL","NL",144,488,59,113,23,2,6,51,3,3,59,120,10,0,0,4,7
"szczuma01",2017,2,"SDN","NL",104,176,26,40,11,2,3,15,0,2,32,40,0,4,2,0,2
"tapiara01",2017,1,"COL","NL",70,160,27,46,12,2,2,16,5,2,8,36,1,2,1,0,3
"tayloch03",2017,1,"LAN","NL",140,514,85,148,34,5,21,72,17,4,50,142,0,3,0,1,2
"taylomi02",2017,1,"WAS","NL",118,399,55,108,23,3,19,53,17,7,29,137,3,1,1,2,3
"thameer01",2017,1,"MIL","NL",138,469,83,116,26,4,31,63,4,2,75,163,5,7,0,0,6
"tomasya01",2017,1,"ARI","NL",47,166,19,40,11,1,8,32,0,0,13,50,0,0,0,1,2
"tomlike01",2017,1,"SFN","NL",104,194,32,50,4,2,1,11,9,1,23,46,2,0,2,3,8
"torrero01",2017,1,"NYA","AL",108,315,35,92,15,1,3,36,2,0,11,43,0,1,5,4,9
"travide01",2017,1,"TOR","AL",50,185,22,48,18,0,5,24,4,2,7,38,0,2,1,2,5
"troutmi01",2017,1,"LAA","AL",114,402,92,123,25,3,33,72,22,4,94,90,15,7,0,4,8
"trumbma01",2017,1,"BAL","AL",146,559,79,131,22,0,23,65,1,0,42,149,0,1,0,1,13
"tulowtr01",2017,1,"TOR","AL",66,241,16,60,10,0,7,26,0,1,17,40,1,1,0,1,10
"turneju01",2017,1,"LAN","NL",130,457,72,147,32,0,21,71,7,1,59,56,5,19,1,7,12
"turnetr01",2017,1,"WAS","NL",98,412,75,117,24,6,11,45,46,8,30,80,0,4,0,1,4
"uptonju01",2017,1,"DET","AL",125,459,81,128,37,0,28,94,10,5,57,147,2,3,0,1,6
"urshegi01",2017,1,"CLE","AL",67,156,14,35,7,0,1,15,0,0,8,22,0,0,1,0,6
"utleych01",2017,1,"LAN","NL",127,309,43,73,20,4,8,34,6,1,32,57,0,9,1,2,3
"valaipa01",2017,1,"COL","NL",110,182,28,47,11,0,13,40,0,0,7,53,0,0,5,1,1
"valbulu01",2017,1,"LAA","AL",117,347,42,69,15,0,22,65,0,2,48,106,1,1,0,5,6
"valenda01",2017,1,"SEA","AL",130,450,54,115,19,3,15,66,2,2,40,122,0,2,0,8,16
"vargake01",2017,1,"MIN","AL",78,241,33,61,13,0,11,41,0,0,20,77,1,2,0,1,10
"vazquch01",2017,1,"BOS","AL",99,324,43,94,18,2,5,32,7,2,17,64,0,3,0,1,14
"villajo01",2017,1,"MIL","NL",122,403,49,97,18,1,11,40,23,8,30,132,1,0,2,1,4
"vogtst01",2017,1,"OAK","AL",54,157,12,34,8,1,4,20,0,1,16,31,1,0,0,1,1
"vottojo01",2017,1,"CIN","NL",162,559,106,179,34,1,36,100,5,1,134,83,20,8,0,6,16
"walkene01",2017,1,"NYN","NL",73,265,40,70,13,2,10,36,0,1,27,47,1,4,1,2,4
"werthja01",2017,1,"WAS","NL",70,252,35,57,10,1,10,29,4,3,35,69,1,1,0,1,4
"wietema01",2017,1,"WAS","NL",123,422,43,95,20,0,10,52,1,0,38,94,4,1,0,4,14
"willini01",2017,1,"PHI","NL",83,313,45,90,14,4,12,55,1,2,20,97,0,6,0,4,8
"wolteto01",2017,1,"COL","NL",83,229,30,55,8,1,0,16,0,1,33,55,9,2,2,0,9
"wongko01",2017,1,"SLN","NL",108,354,55,101,27,3,4,42,8,2,41,60,11,12,1,3,4
"yelicch01",2017,1,"MIA","NL",156,602,100,170,36,2,18,81,16,2,80,137,4,6,0,6,13
"youngch04",2017,1,"BOS","AL",90,243,30,57,12,2,7,25,3,2,30,55,0,2,0,1,4
"zimmebr01",2017,1,"CLE","AL",101,299,41,72,15,2,8,39,18,1,26,99,1,4,0,3,5
"zimmery01",2017,1,"WAS","NL",144,524,90,159,33,0,36,108,1,0,44,126,1,3,0,5,16
"zobribe01",2017,1,"CHN","NL",128,435,58,101,20,3,12,50,2,2,54,71,2,2,2,3,13
"zuninmi01",2017,1,"SEA","AL",124,387,52,97,25,0,25,64,1,0,39,160,0,8,0,1,8
"abreujo02",2018,1,"CHA","AL",128,499,68,132,36,1,22,78,2,0,37,109,7,11,0,6,14
"acunaro01",2018,1,"ATL","NL",111,433,78,127,26,4,26,64,16,5,45,123,2,6,0,3,4
"adamewi01",2018,1,"TBA","AL",85,288,43,80,7,0,10,34,6,5,31,95,3,1,1,2,6
"adamsma01",2018,1,"WAS","NL",94,249,37,64,9,0,18,48,0,0,24,55,2,4,0,0,6
"adducji02",2018,1,"DET","AL",59,176,19,47,8,2,3,21,1,0,6,45,0,0,2,1,2
"adriaeh01",2018,1,"MIN","AL",114,335,42,84,23,1,6,39,5,1,24,82,2,1,4,2,4
"aguilje01",2018,1,"MIL","NL",149,492,80,135,25,0,35,108,0,0,58,143,3,6,0,10,19
"ahmedni01",2018,1,"ARI","NL",153,516,61,121,33,5,16,70,5,4,40,109,2,2,1,5,15
"albieoz01",2018,1,"ATL","NL",158,639,105,167,40,5,24,72,14,3,36,116,0,5,1,3,9
"alfarjo01",2018,1,"PHI","NL",108,344,35,90,16,2,10,37,3,0,18,138,6,14,0,1,2
"allengr01",2018,1,"CLE","AL",91,265,36,68,11,3,2,20,21,4,14,58,1,7,4,1,5
"almoral01",2018,1,"CHN","NL",152,444,62,127,24,1,5,41,1,3,24,83,1,3,2,6,12
"alonsyo01",2018,1,"CLE","AL",145,516,64,129,19,0,23,83,0,0,51,123,1,2,0,5,10
"altheaa01",2018,1,"PHI","NL",105,243,28,44,11,1,8,38,3,2,36,91,0,4,0,2,13
"altuvjo01",2018,1,"HOU","AL",137,534,84,169,29,2,13,61,17,4,55,79,4,6,3,1,17
"anderbr06",2018,1,"MIA","NL",156,590,87,161,34,4,11,65,2,4,62,129,2,16,0,2,18
"anderti01",2018,1,"CHA","AL",153,567,77,136,28,3,20,64,26,8,30,149,2,4,2,3,15
"andruel01",2018,1,"TEX","AL",97,395,53,101,20,3,6,33,5,3,28,66,0,3,0,2,8
"andujmi01",2018,1,"NYA","AL",149,573,83,170,47,2,27,92,2,1,25,97,2,4,0,4,9
"arciaor01",2018,1,"MIL","NL",119,348,32,82,16,0,3,30,7,4,15,87,0,1,1,1,9
"arenano01",2018,1,"COL","NL",156,590,104,175,38,2,38,110,2,2,73,122,10,3,1,6,16
"asuajca01",2018,1,"SDN","NL",79,189,15,37,8,1,2,19,1,1,24,46,1,1,1,3,5
"avilaal01",2018,1,"ARI","NL",80,194,13,32,6,0,7,20,0,0,37,90,2,1,0,2,4
"baderha01",2018,1,"SLN","NL",138,379,61,100,20,2,12,37,15,3,31,125,3,11,2,4,1
"baezja01",2018,1,"CHN","NL",160,606,101,176,40,9,34,111,21,9,29,167,8,5,1,4,10
"barneau01",2018,1,"LAN","NL",100,200,32,41,5,0,4,14,4,3,31,67,4,6,1,0,7
"barnhtu01",2018,1,"CIN","NL",138,460,50,114,21,3,10,46,0,4,54,96,2,2,3,3,13
"bauerja01",2018,1,"TBA","AL",96,323,48,65,22,2,11,48,6,6,54,104,0,3,2,6,3
"bautijo02",2018,2,"NYN","NL",83,245,37,50,13,0,9,37,2,2,51,84,2,5,0,1,2
"beckhti01",2018,1,"BAL","AL",96,369,45,85,17,0,12,35,1,2,27,100,0,3,1,2,10
"bellico01",2018,1,"LAN","NL",162,557,84,145,28,7,25,76,14,1,69,151,9,3,0,3,7
"belljo02",2018,1,"PIT","NL",148,501,74,131,31,4,12,62,2,5,77,104,2,0,0,5,12
"beltbr01",2018,1,"SFN","NL",112,399,50,101,18,2,14,46,4,0,49,107,6,6,0,2,2
"beltrad01",2018,1,"TEX","AL",119,433,49,118,23,1,15,65,1,0,34,96,2,6,0,8,13
"beninan01",2018,1,"BOS","AL",148,579,103,168,41,6,16,87,21,3,71,106,1,2,2,7,9
"bettsmo01",2018,1,"BOS","AL",136,520,129,180,47,5,32,80,30,6,81,91,8,8,0,5,5
"birdgr01",2018,1,"NYA","AL",82,272,23,54,16,1,11,38,0,0,30,78,1,5,0,4,4
"blackch02",2018,1,"COL","NL",156,626,119,182,31,7,29,70,12,4,59,134,2,8,1,2,10
"blancgr01",2018,1,"SFN","NL",68,189,19,41,7,3,2,12,6,2,12,58,0,0,1,1,2
"bogaexa01",2018,1,"BOS","AL",136,513,72,148,45,3,23,103,8,2,55,102,4,6,0,6,14
"bonifjo01",2018,1,"KCA","AL",69,236,31,53,16,2,4,23,0,1,29,71,1,2,1,2,3
"boteda01",2018,1,"CHN","NL",74,184,23,44,9,2,6,33,3,4,19,60,1,4,0,3,3
"bourju01",2018,1,"MIA","NL",112,374,43,85,10,1,19,54,1,0,69,111,6,1,0,3,8
"bradlja02",2018,1,"BOS","AL",144,474,76,111,33,4,13,59,17,1,46,137,3,11,0,4,6
"brantmi02",2018,1,"CLE","AL",143,570,89,176,36,2,17,76,12,3,48,60,0,5,1,6,15
"braunry02",2018,1,"MIL","NL",125,405,59,103,25,1,20,64,11,5,34,85,5,2,0,3,8
"bregmal01",2018,1,"HOU","AL",157,594,105,170,51,1,31,103,10,4,96,85,2,12,0,3,15
"brinsle01",2018,1,"MIA","NL",109,382,31,76,10,5,11,42,2,1,17,120,2,4,0,2,6
"bruceja01",2018,1,"NYN","NL",94,319,31,71,18,1,9,37,2,3,41,75,4,0,0,1,3
"bryankr01",2018,1,"CHN","NL",102,389,59,106,28,3,13,52,2,4,48,107,6,17,0,3,5
"cabreas01",2018,1,"NYN","NL",98,375,48,104,23,1,18,58,0,0,29,81,1,1,0,2,12
"cabreas01",2018,2,"PHI","NL",49,171,20,39,13,0,5,17,0,0,12,38,0,2,0,0,4
"cabreme01",2018,1,"CLE","AL",78,250,28,70,17,0,6,39,1,1,20,38,0,3,0,5,10
"cainlo01",2018,1,"MIL","NL",141,539,90,166,25,2,10,38,30,7,71,94,1,8,0,2,10
"calhoko01",2018,1,"LAA","AL",137,491,71,102,18,2,19,57,6,2,53,133,2,1,0,6,9
"camarjo01",2018,1,"ATL","NL",134,464,63,126,27,1,19,76,1,1,51,108,4,6,0,3,13
"candeje01",2018,1,"DET","AL",144,539,78,121,28,3,19,54,3,2,66,160,1,9,0,5,4
"canhama01",2018,1,"OAK","AL",122,365,60,91,22,0,17,52,1,2,34,88,3,10,0,2,11
"canoro01",2018,1,"SEA","AL",80,310,44,94,22,0,10,50,0,0,32,47,2,4,0,2,9
"caratvi01",2018,1,"CHN","NL",76,181,21,42,7,0,2,21,0,0,12,42,0,4,2,1,5
"carpema01",2018,1,"SLN","NL",156,564,111,145,42,0,36,81,4,1,102,158,17,6,0,4,0
"casteni01",2018,1,"DET","AL",157,620,88,185,46,5,23,89,2,1,49,151,5,6,0,3,8
"castiwe01",2018,1,"CHA","AL",49,170,17,44,7,0,6,15,1,0,9,46,0,2,0,0,7
"castrst01",2018,1,"MIA","NL",154,593,76,165,32,2,12,54,6,4,48,124,3,0,0,6,18
"caveja01",2018,1,"MIN","AL",91,283,54,75,16,2,13,45,2,1,18,102,2,3,2,3,2
"cervefr01",2018,1,"PIT","NL",104,332,39,86,15,3,12,57,2,3,51,84,1,15,2,4,7
"chapmma01",2018,1,"OAK","AL",145,547,100,152,42,6,24,68,1,2,58,146,0,9,0,2,18
"chiriro01",2018,1,"TEX","AL",113,360,48,80,15,1,18,65,2,0,45,140,0,19,0,2,7
"choiji01",2018,2,"TBA","AL",49,160,21,43,12,1,8,27,2,0,24,41,0,3,0,2,0
"choosh01",2018,1,"TEX","AL",146,560,83,148,30,1,21,62,6,1,92,156,2,10,1,2,11
"confomi01",2018,1,"NYN","NL",153,543,78,132,25,1,28,82,3,4,84,159,8,7,0,4,10
"contrwi01",2018,1,"CHN","NL",138,474,50,118,27,5,10,54,4,1,53,121,2,13,2,2,14
"correca01",2018,1,"HOU","AL",110,402,60,96,20,1,15,65,3,0,53,111,3,2,0,11,17
"cozarza01",2018,1,"LAA","AL",58,224,29,49,13,2,5,18,0,0,19,42,0,7,0,3,7
"crawfbr01",2018,1,"SFN","NL",151,531,63,135,28,2,14,54,4,5,50,122,13,8,0,5,12
"croncj01",2018,1,"TBA","AL",140,501,68,127,28,1,30,74,1,2,37,145,2,17,0,5,11
"cruzne02",2018,1,"SEA","AL",144,519,70,133,18,1,37,97,1,0,55,122,5,14,0,3,15
"culbech01",2018,1,"ATL","NL",113,296,47,80,18,2,12,45,4,2,21,85,5,4,0,1,5
"dahlda01",2018,1,"COL","NL",77,249,31,68,11,3,16,48,5,3,19,68,4,1,0,2,4
"davidma02",2018,1,"CHA","AL",126,434,51,99,23,0,20,62,0,0,52,165,0,7,0,3,8
"davisch02",2018,1,"BAL","AL",128,470,40,79,12,0,16,49,2,0,41,192,2,7,0,4,5
"daviskh01",2018,1,"OAK","AL",151,576,98,142,28,1,48,123,0,0,59,175,5,12,0,7,16
"davisra01",2018,1,"CLE","AL",101,196,33,44,6,1,1,6,21,7,11,48,0,4,4,1,2
"dejonpa01",2018,1,"SLN","NL",115,436,68,105,25,1,19,68,1,1,36,123,2,12,0,5,6
"delmoni01",2018,1,"CHA","AL",88,284,31,61,11,5,8,25,1,2,27,80,1,6,0,1,7
"descada01",2018,1,"ARI","NL",138,349,54,83,22,4,13,57,0,1,64,110,2,2,0,7,2
"deshide02",2018,1,"TEX","AL",106,334,52,72,14,1,2,22,20,4,43,83,0,3,12,1,1
"desmoia01",2018,1,"COL","NL",160,555,82,131,21,8,22,88,20,6,53,146,0,6,1,4,17
"deverra01",2018,1,"BOS","AL",121,450,59,108,24,0,21,66,5,2,38,121,6,0,0,2,9
"diazal02",2018,1,"TOR","AL",130,422,55,111,26,0,18,55,3,4,23,62,2,3,0,4,9
"diazel01",2018,1,"PIT","NL",82,252,33,72,12,0,10,34,0,1,21,40,1,1,0,3,4
"dickeco01",2018,1,"PIT","NL",135,504,65,151,35,7,13,55,8,3,21,80,4,4,0,4,14
"dietrde01",2018,1,"MIA","NL",149,499,72,132,26,2,16,45,2,0,29,140,2,21,0,2,5
"difowi01",2018,1,"WAS","NL",148,408,55,94,14,7,7,42,10,3,39,82,5,2,3,4,8
"doziebr01",2018,1,"MIN","AL",104,410,65,93,21,2,16,52,8,3,46,96,1,3,0,3,7
"doziehu01",2018,1,"KCA","AL",102,362,36,83,19,4,11,34,2,3,24,109,0,1,0,1,12
"dudalu01",2018,1,"KCA","AL",87,310,34,75,12,1,13,48,1,0,24,95,2,8,0,3,4
"duffyma01",2018,1,"TBA","AL",132,503,59,148,22,1,4,44,12,6,47,93,1,7,1,2,12
"duvalad01",2018,1,"CIN","NL",105,331,40,68,19,0,15,61,2,2,34,100,3,4,0,1,8
"dysonja01",2018,1,"ARI","NL",67,206,29,39,4,2,2,12,16,3,27,34,2,0,3,1,3
"eatonad02",2018,1,"WAS","NL",95,319,55,96,18,1,5,33,9,1,38,64,0,11,2,0,2
"ellisaj01",2018,1,"SDN","NL",66,151,19,41,8,0,1,15,0,0,26,37,1,1,3,2,2
"encared01",2018,1,"CLE","AL",137,500,74,123,16,1,32,107,3,0,63,132,2,8,0,7,14
"engelad01",2018,1,"CHA","AL",143,429,49,101,17,4,6,29,16,8,18,129,0,8,7,1,1
"ervinph01",2018,1,"CIN","NL",78,218,27,55,10,1,7,31,6,1,20,60,1,5,0,4,5
"escobal02",2018,1,"KCA","AL",140,485,54,112,22,3,4,34,8,2,29,74,1,5,8,4,14
"escobed01",2018,1,"MIN","AL",97,368,45,101,37,3,15,63,1,3,34,91,6,3,0,3,7
"escobed01",2018,2,"ARI","NL",54,198,30,53,11,0,8,21,1,1,18,35,2,2,0,5,5
"fieldjo04",2018,1,"TBA","AL",63,169,20,36,9,0,6,14,4,0,7,58,0,2,1,0,3
"flahery01",2018,1,"ATL","NL",81,161,17,35,6,0,2,13,4,2,18,41,4,1,1,1,5
"fletcda02",2018,1,"LAA","AL",80,284,35,78,18,2,1,25,3,0,15,34,0,3,3,2,7
"florewi01",2018,1,"NYN","NL",126,386,43,103,25,0,11,51,0,0,29,42,1,5,0,9,8
"flowety01",2018,1,"ATL","NL",82,251,34,57,9,0,8,30,0,0,35,76,0,9,0,1,6
"forsylo01",2018,1,"LAN","NL",70,193,18,40,10,0,2,13,2,0,17,43,1,0,0,1,5
"forsylo01",2018,2,"MIN","AL",50,178,19,46,6,0,0,14,1,0,24,40,0,3,0,0,5
"fowlede01",2018,1,"SLN","NL",90,289,40,52,10,0,8,31,5,2,38,75,0,3,0,4,2
"fowledu01",2018,1,"OAK","AL",69,192,19,43,3,2,6,23,6,4,8,47,0,1,0,2,2
"francma02",2018,1,"PHI","NL",131,433,48,117,17,1,22,68,1,0,29,62,7,0,0,3,15
"fraziad01",2018,1,"PIT","NL",113,318,52,88,23,2,10,35,1,3,29,53,2,3,1,1,3
"frazito01",2018,1,"NYN","NL",115,408,54,87,18,0,18,59,9,4,48,112,1,8,0,8,10
"freemfr01",2018,1,"ATL","NL",162,618,94,191,44,4,23,98,10,3,76,132,12,7,0,6,11
"freesda01",2018,1,"PIT","NL",94,241,29,68,10,1,9,42,0,0,18,56,1,3,0,3,10
"gallojo01",2018,1,"TEX","AL",148,500,82,103,24,1,40,92,3,4,74,207,4,3,0,0,3
"galvifr01",2018,1,"SDN","NL",162,602,62,149,31,5,13,67,8,6,45,147,2,2,1,6,8
"gamelbe01",2018,1,"SEA","AL",101,257,37,70,14,4,1,19,7,3,31,61,1,4,0,1,4
"garciav01",2018,1,"CHA","AL",93,356,47,84,11,2,19,49,3,1,20,102,2,4,0,5,9
"garcigr01",2018,1,"SLN","NL",114,181,15,40,6,0,3,15,3,1,20,37,1,4,1,2,3
"garcile02",2018,1,"CHA","AL",82,258,23,70,7,4,4,32,12,1,9,69,0,3,4,1,2
"gardnbr01",2018,1,"NYA","AL",140,530,95,125,20,7,12,45,16,2,65,107,0,5,4,5,6
"garvemi01",2018,1,"MIN","AL",103,302,38,81,19,2,7,45,0,0,29,72,2,2,1,1,8
"gattiev01",2018,1,"HOU","AL",128,407,49,92,17,0,25,78,1,0,33,101,2,3,0,8,13
"gennesc01",2018,1,"CIN","NL",154,584,86,181,30,3,23,92,4,2,42,125,3,4,3,5,14
"gentrcr01",2018,1,"BAL","AL",68,156,13,42,5,2,1,11,12,3,11,31,0,1,1,0,2
"goldspa01",2018,1,"ARI","NL",158,593,95,172,35,5,33,83,7,4,90,173,11,6,0,0,7
"gomesya01",2018,1,"CLE","AL",112,403,52,107,26,0,16,48,0,0,21,119,2,8,0,3,4
"gomezca01",2018,1,"TBA","AL",118,360,42,75,15,2,9,32,12,3,25,103,0,21,2,0,6
"gonzaad01",2018,1,"NYN","NL",54,169,15,40,5,0,6,26,0,0,15,34,3,1,0,2,5
"gonzaca01",2018,1,"COL","NL",132,463,71,128,32,4,16,64,5,2,37,113,4,1,0,3,5
"gonzama01",2018,1,"HOU","AL",145,489,61,121,25,3,16,68,2,3,53,126,3,3,5,2,14
"goodrni01",2018,1,"DET","AL",131,444,55,109,29,3,16,53,12,4,42,132,1,4,0,2,9
"gordoal01",2018,1,"KCA","AL",141,506,56,124,24,0,13,54,12,2,50,124,4,10,0,2,7
"gordode01",2018,1,"SEA","AL",141,556,62,149,17,8,4,36,30,12,9,80,0,9,9,5,10
"gourryu01",2018,1,"HOU","AL",136,537,70,156,33,1,13,85,5,1,23,63,0,6,0,7,22
"grandcu01",2018,1,"TOR","AL",104,302,48,74,21,1,11,35,2,1,42,96,1,3,1,1,3
"grandya01",2018,1,"LAN","NL",140,440,65,106,23,2,24,68,2,1,72,124,1,3,0,3,12
"gregodi01",2018,1,"NYA","AL",134,504,89,135,23,5,27,86,10,6,48,69,3,7,1,9,8
"grichra01",2018,1,"TOR","AL",124,424,60,104,32,1,25,61,3,2,27,122,0,8,0,3,5
"grossro01",2018,1,"MIN","AL",129,396,50,108,27,1,5,48,0,1,60,83,0,2,2,5,2
"gurrilo01",2018,1,"TOR","AL",65,249,30,70,8,0,11,35,1,2,9,59,1,2,1,2,2
"guyerbr01",2018,1,"CLE","AL",104,194,25,40,11,0,7,27,1,1,15,48,0,11,1,0,5
"guzmaro01",2018,1,"TEX","AL",123,387,46,91,18,2,16,58,1,0,33,121,2,7,0,1,8
"gyorkje01",2018,1,"SLN","NL",125,351,49,92,19,1,11,47,2,0,44,77,0,3,0,4,12
"hamilbi02",2018,1,"CIN","NL",153,504,74,119,16,9,4,29,34,10,46,132,0,1,1,4,1
"hanigmi01",2018,1,"SEA","AL",157,596,90,170,38,4,26,93,8,2,70,148,4,10,0,7,8
"hansoal01",2018,1,"SFN","NL",110,294,36,74,17,5,8,39,7,3,9,71,0,1,3,3,4
"happia01",2018,1,"CHN","NL",142,387,56,90,19,2,15,44,8,4,70,167,9,3,0,2,6
"harpebr03",2018,1,"WAS","NL",159,550,103,137,34,0,34,100,13,3,130,169,16,6,0,9,7
"harrijo05",2018,1,"PIT","NL",97,344,41,86,13,1,8,37,3,0,18,68,1,5,2,5,8
"healyry01",2018,1,"SEA","AL",133,493,51,116,15,0,24,73,0,0,27,113,0,2,0,2,21
"hechaad01",2018,1,"TBA","AL",61,217,29,56,7,0,3,26,1,0,12,37,1,0,2,6,4
"hedgeau01",2018,1,"SDN","NL",91,303,29,70,14,2,14,37,3,0,21,90,3,1,0,1,9
"heredgu01",2018,1,"SEA","AL",125,292,29,69,14,1,5,19,2,4,32,52,0,4,7,2,4
"hernace02",2018,1,"PHI","NL",161,605,91,153,15,3,15,60,19,6,95,155,4,4,1,3,12
"hernaen02",2018,1,"LAN","NL",145,402,67,103,17,3,21,52,3,0,50,78,5,1,4,5,3
"hernago01",2018,1,"SFN","NL",142,414,52,97,16,2,15,40,8,5,27,113,1,4,2,4,14
"hernate01",2018,1,"TOR","AL",134,476,67,114,29,7,22,57,5,5,41,163,0,3,0,3,14
"herreod01",2018,1,"PHI","NL",148,550,64,140,19,3,22,71,5,2,38,122,3,7,1,1,11
"herrero02",2018,2,"KCA","AL",75,265,25,63,14,3,1,20,3,4,19,52,0,2,1,2,6
"heywaja01",2018,1,"CHN","NL",127,440,67,119,23,4,8,57,1,1,42,60,1,2,2,2,7
"hicksaa01",2018,1,"NYA","AL",137,480,90,119,18,3,27,79,11,2,90,111,1,3,2,6,1
"hicksjo02",2018,1,"DET","AL",81,288,35,75,12,1,9,32,0,1,22,84,0,0,1,1,9
"holadbr01",2018,1,"MIA","NL",61,151,7,31,5,0,1,16,0,0,10,29,2,2,1,2,4
"holtbr01",2018,1,"BOS","AL",109,321,41,89,18,2,7,46,7,7,37,73,2,7,0,2,7
"hoskirh01",2018,1,"PHI","NL",153,558,89,137,38,0,34,96,5,3,87,150,2,9,0,5,7
"hosmeer01",2018,1,"SDN","NL",157,613,72,155,31,2,18,69,7,4,62,142,10,1,0,1,18
"hundlni01",2018,1,"SFN","NL",96,282,34,68,13,2,10,31,2,1,22,85,2,1,0,0,8
"iannech01",2018,1,"COL","NL",110,299,36,67,13,1,11,36,0,0,50,87,5,7,1,3,13
"iglesjo01",2018,1,"DET","AL",125,432,43,116,31,3,5,48,15,6,19,47,0,8,3,2,11
"inciaen01",2018,1,"ATL","NL",156,597,83,158,27,6,10,61,28,14,49,86,1,6,4,4,6
"jacksau01",2018,2,"NYN","NL",57,198,17,49,9,1,3,19,1,2,12,74,0,0,0,0,4
"jankotr01",2018,1,"SDN","NL",117,347,45,90,12,3,4,17,24,7,37,73,0,1,2,0,7
"jayjo02",2018,1,"KCA","AL",59,238,28,73,9,2,1,18,3,2,19,39,0,3,4,2,4
"jayjo02",2018,2,"ARI","NL",84,289,46,68,10,5,2,22,1,1,14,56,0,15,1,1,7
"jonesad01",2018,1,"BAL","AL",145,580,54,163,35,0,15,63,7,1,24,93,1,5,0,4,21
"jonesja07",2018,1,"DET","AL",129,429,54,89,22,6,11,34,13,5,24,142,0,11,1,2,9
"josepca01",2018,1,"BAL","AL",82,265,28,58,14,2,3,17,2,1,10,68,0,3,1,1,3
"joycema01",2018,1,"OAK","AL",83,207,34,43,9,0,7,15,0,2,35,53,2,1,1,2,3
"judgeaa01",2018,1,"NYA","AL",112,413,77,115,22,0,27,67,6,3,76,152,3,4,0,5,10
"kempma01",2018,1,"LAN","NL",146,462,62,134,25,0,21,85,0,0,36,115,2,1,0,7,14
"kempto01",2018,1,"HOU","AL",97,255,37,67,15,0,6,30,9,3,32,44,1,3,3,1,7
"kendrho01",2018,1,"WAS","NL",40,152,17,46,14,0,4,12,1,1,5,29,1,2,0,1,6
"keplema01",2018,1,"MIN","AL",156,532,80,119,30,4,20,58,4,5,71,96,2,5,0,3,8
"kiermke01",2018,1,"TBA","AL",88,332,44,72,12,9,7,29,10,5,25,91,2,6,2,2,4
"kineris01",2018,1,"TEX","AL",111,356,43,93,18,2,4,34,7,5,28,62,1,6,5,1,14
"kingesc01",2018,1,"PHI","NL",147,452,55,102,23,2,8,35,10,3,24,126,1,3,0,5,2
"kinslia01",2018,1,"LAA","AL",91,355,49,85,20,0,13,32,9,4,30,40,0,4,0,2,10
"kipnija01",2018,1,"CLE","AL",147,530,65,122,28,1,18,75,7,1,60,112,1,7,1,3,5
"knappan01",2018,1,"PHI","NL",84,187,19,37,6,2,4,15,1,0,24,75,1,2,1,1,2
"kratzer01",2018,1,"MIL","NL",67,203,18,48,6,0,6,23,1,0,6,40,0,7,1,2,8
"lambja01",2018,1,"ARI","NL",56,207,34,46,8,0,6,31,1,2,26,65,0,1,0,4,4
"lasteto01",2018,1,"CHN","NL",123,169,23,45,8,0,1,19,0,1,17,27,1,2,0,0,5
"laurera01",2018,1,"OAK","AL",48,156,27,45,12,1,5,19,7,1,16,50,0,2,0,2,0
"lemahdj01",2018,1,"COL","NL",128,533,90,147,32,2,15,62,6,5,37,82,0,2,2,7,14
"leonsa01",2018,1,"BOS","AL",89,265,30,47,12,0,5,22,1,0,15,75,0,4,3,1,6
"lindofr01",2018,1,"CLE","AL",158,661,129,183,42,2,38,92,25,10,70,107,7,8,3,3,5
